,gamma_autocorrelation,ocean_heat_capacity[0],ocean_heat_capacity[1],ocean_heat_capacity[2],ocean_heat_transfer[0],ocean_heat_transfer[1],ocean_heat_transfer[2],deep_ocean_efficacy,sigma_eta,sigma_xi,forcing_4co2,iirf_0[CO2],iirf_uptake[CO2],iirf_temperature[CO2],iirf_airborne[CO2],erfari_radiative_efficiency[BC],erfari_radiative_efficiency[OC],erfari_radiative_efficiency[Sulfur],erfari_radiative_efficiency[NOx],erfari_radiative_efficiency[VOC],erfari_radiative_efficiency[NH3],erfari_radiative_efficiency[CH4],erfari_radiative_efficiency[N2O],erfari_radiative_efficiency[Equivalent effective stratospheric chlorine],aci_shape[Sulfur],aci_shape[BC],aci_shape[OC],aci_scale,ozone_radiative_efficiency[CH4],ozone_radiative_efficiency[N2O],ozone_radiative_efficiency[Equivalent effective stratospheric chlorine],ozone_radiative_efficiency[CO],ozone_radiative_efficiency[VOC],ozone_radiative_efficiency[NOx],forcing_scale[CH4],forcing_scale[N2O],forcing_scale[CFC-11],forcing_scale[CFC-12],forcing_scale[CFC-113],forcing_scale[CFC-114],forcing_scale[CFC-115],forcing_scale[HCFC-22],forcing_scale[HCFC-141b],forcing_scale[HCFC-142b],forcing_scale[CCl4],forcing_scale[CHCl3],forcing_scale[CH2Cl2],forcing_scale[CH3Cl],forcing_scale[CH3CCl3],forcing_scale[CH3Br],forcing_scale[Halon-1211],forcing_scale[Halon-1301],forcing_scale[Halon-2402],forcing_scale[CF4],forcing_scale[C2F6],forcing_scale[C3F8],forcing_scale[c-C4F8],forcing_scale[C4F10],forcing_scale[C5F12],forcing_scale[C6F14],forcing_scale[C7F16],forcing_scale[C8F18],forcing_scale[NF3],forcing_scale[SF6],forcing_scale[SO2F2],forcing_scale[HFC-125],forcing_scale[HFC-134a],forcing_scale[HFC-143a],forcing_scale[HFC-152a],forcing_scale[HFC-227ea],forcing_scale[HFC-32],forcing_scale[HFC-365mfc],forcing_scale[HFC-4310mee],forcing_scale[HFC-23],forcing_scale[HFC-236fa],forcing_scale[HFC-245fa],forcing_scale[Stratospheric water vapour],forcing_scale[Land use],forcing_scale[Volcanic],forcing_scale[Solar],forcing_scale[Light absorbing particles on snow and ice],forcing_scale[CO2],baseline_concentration[CO2],seed,stochastic_run,use_seed
315289,22.832661536224,3.40644250991138,11.0801760035452,99.7737390169217,1.77863159215205,4.6216836816719,0.564830669470714,1.2504242261983,2.2993986871033,0.416103028770364,9.04583909883132,36.7828411055332,0.00150867243227,1.24949442375526,0.001693929782776,0.024776848510828,-0.0082333853335,-0.003554603452659,-7.48519630210417E-05,-1.25181678281142E-05,-0.000541274617572,-1.1237465215853E-06,-3.01469466145638E-05,-6.55314855955587E-06,0.002235402870851,4.92914835481646E-16,0.000257182396762,-3.08925003033798,0.000231682432984,0.001171987891053,-0.000147197730257,7.35084125631384E-05,0.000265039041124,0.00154370954468,1.10613053500331,1.07746295328933,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,1.09719772243302,0.56886123159166,0.748678091279078,0.845551967885795,0.765392954386217,1.35227429804452,1.076386188047,276.033719286526,127156074,FALSE,FALSE
315699,10.6506651539168,2.50879595814905,13.8180317949178,49.2270475312431,1.3835849471768,4.83458463410675,0.62169777735525,1.21459720192102,0.739009312865738,0.495433610834167,6.96034115264003,33.3811579584083,0.005862844447875,0.889988726919898,0.000420856116045,0.032056513808734,-0.001528609072236,-0.00306198393446,-3.99364027052781E-05,-1.97774116044539E-05,-0.000486607498744,-2.81181289098911E-06,-5.32534148374509E-05,-5.7332345655915E-06,0.106521344154536,4.35782226948871E-44,2.78996214716617,-0.906509352424696,0.000211716749829,0.000971280977391,-4.59999294841821E-05,0.000137254727292,-9.71367735877889E-05,0.001500472591448,0.871204630175695,1.07898003015122,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,1.06785425749192,0.645419022103859,1.00771947672224,1.11372417718536,0.617930113410308,1.65391554790251,0.927891268118622,277.297861796496,127319664,FALSE,FALSE
315864,11.4832968445096,3.87678841485166,13.9329831243633,39.2371997547619,1.13044230675675,3.7824942166712,1.85846336075456,1.3632818173341,1.4146687783174,0.590686282078296,7.87373209159316,37.6919948248441,0.000642899089732,1.0780978684013,0.002285344941774,0.033538441659757,-0.003903873173587,-0.002155178957942,-6.16288184946005E-05,-1.41757036365602E-05,-0.000539181468689,-1.7310928964556E-06,-7.80128636651386E-05,-7.96018211069008E-06,0.026659983432882,7.26182267234317E-39,5.06359706075393E-14,-0.838846159764608,0.000222409181241,0.00145468726697,-0.000121596126733,4.82659909795238E-05,-0.000210943099246,0.001438056695597,1.07875307337966,1.22150074241582,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.937455649096035,0.762789420798796,1.07507249142897,0.638239583127281,1.64636174043831,0.092786628353621,0.995229234904818,275.691698321869,127385499,FALSE,FALSE
320216,1.29002402503665,3.82494305627343,21.3354040496709,51.4454912445579,2.02641085367957,1.98433095237619,2.5365557783958,1.35874073542839,0.400626113927112,0.072991504533096,6.28703456526585,31.3768123589728,0.004045485489024,5.29925330342134,-0.000258988353496,0.007566309445696,-0.004972281338925,-0.001026214995412,-9.03472424436944E-05,-1.56977999598282E-05,-0.000567026451228,-2.50641847797658E-06,-4.8995780839625E-05,-7.42449643499468E-06,1.51424173624414E-06,8.02029362772968E-07,3.85756808026021E-05,-225.406637724936,0.000233725138026,0.00156355971764,-3.10565959586151E-05,9.43786541338331E-05,-0.000224422987698,0.000107002849515,1.1364806868614,0.985629166324412,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.0871646342301,1.59493772186121,1.36100939757074,1.13572146860958,1.54407458430204,0.67315163421838,0.881590778495184,277.003347457338,129121947,FALSE,FALSE
322372,4.81843798666737,5.24337249191123,28.5480544773731,41.8350279031537,1.39359261330155,1.39455274833495,1.78456289653234,1.5297938111637,0.658991539015578,0.715878356490699,8.90182660002953,36.2890736873279,0.00091541020389,0.496836404578613,0.003196877481032,0.0232159096899,-0.004507322196465,-0.002395691710379,-5.96321788802521E-05,-1.69910163999018E-05,-0.000526529681989,-4.19835015005144E-06,-1.57562262997424E-05,-7.2872639159118E-06,1.70439312111774E-07,1.88858319545834E-08,2.88176692547343E-06,-16234.0148461785,0.000229798357377,0.001172260053233,5.72777111174777E-05,8.44610990120742E-05,-1.06560283654677E-05,0.001048681091797,1.12081090609576,1.07524695155501,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,1.24909827740752,0.234835959377157,0.651370882279956,1.20852413905468,1.31277686181605,1.26304527885086,1.06635944597925,278.109564245754,129982191,FALSE,FALSE
324173,12.542153022099,3.60140999405295,5.14223902655118,53.8293202734127,0.8143297568033,4.12077799496685,2.12317092917806,1.65876474509029,1.61970046892102,0.4742049228345,8.6839168461596,32.3714519652085,0.00593876270006,2.39807797794348,0.000319274239186,0.024075558294002,-0.002278138503323,-0.005195760571357,-6.7292879083291E-05,-1.56299182546952E-06,-0.000559864436708,-2.48985406744802E-06,-3.39931097547896E-05,-5.79848792211809E-06,9.00546746704756E-07,6.80158128080043E-05,6.62118339023502E-07,-2282.73648932215,0.000256390703187,0.001557101904904,-7.20817546691903E-05,0.00022169148649,0.000246967979529,0.001923550610724,1.07850823976201,0.994361284928797,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,1.02431869562502,0.77990244742897,1.32444817313219,1.25839299521556,0.884330115011121,1.83119302747229,1.0515309025153,276.204875098865,130700790,FALSE,FALSE
326858,4.22519039320656,4.76472634523268,21.8336238116309,71.8211741519252,1.28719077039075,1.34589034492398,1.34934922560713,1.22867716462942,0.675656473286491,0.371856984874566,7.23973529693873,35.8759451181143,0.001172835737638,-1.37933608225659,0.004257102565483,0.027054079591741,-0.003714053577641,-0.001587892077856,-3.2381357092526E-05,-2.2340985499236E-05,-0.000652922261767,-2.5568504246579E-06,-3.62972346393923E-06,-7.8326431201894E-06,5.75882665910529E-07,1.60931569697391E-05,5.25584327568236E-07,-4824.07514060043,0.000216771454504,0.001473070521325,-6.45179023814059E-05,8.72959192494701E-05,-0.000125522830987,0.00204756433035,0.935321618244412,1.03364113137178,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.15879458967875,1.24652828787591,1.41930998120173,0.998404168557747,0.865727485862461,0.612205136079055,0.949365271392005,281.127892517386,131772105,FALSE,FALSE
327410,4.86597219287033,4.82971392849552,14.8453510238692,75.3485540142546,0.817346805932126,1.97355517743531,1.57447435357875,1.38640850942347,0.841389917407561,0.27667556774495,6.13500277957523,33.6486765454328,0.003794218183893,3.03093226474734,0.001327430341171,0.014533476906727,-0.005486019031008,-0.002873106033393,-6.91885826776487E-05,-2.2003535269641E-05,-0.000600516241245,-3.03899517426298E-06,-5.65380669720007E-05,-6.19672906635712E-06,8.09667059389058E-07,2.36139247514195E-90,1.72028322604365E-05,-2767.95836997618,0.000267351113366,0.001611504783939,-0.000246339026858,0.000183571780554,4.94109709696674E-05,0.001081181606899,0.71004762660991,1.12388204442555,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.17602948222894,1.16067307789548,0.43837107514525,1.01878694791199,1.2408017392745,1.34046092899962,0.870867401003019,274.870657825928,131992353,FALSE,FALSE
330003,14.1174898987231,4.12612476915616,26.6549842178686,123.181985097601,1.34037837526951,2.17243644705965,0.315003788770594,0.764390623833087,1.5587875070385,0.527545356390478,7.25098806665186,33.8204502816465,0.003659549812091,4.21452904086527,0.001020898607417,0.028243492610064,-0.003692062046243,-0.003014416044708,-6.80035118638823E-05,-1.77818538049919E-05,-0.000624357038464,-2.58086238278999E-06,-2.54861712243379E-05,-6.90128251402657E-06,0.01453225825927,5.69184349377623E-14,0.304931547652846,-1.26150618210226,0.000186226511193,0.001018552979313,-0.000107401262929,6.44955266692582E-05,0.000179704657778,0.001030145991501,0.883443752894085,1.07595483920326,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,0.937771574979372,1.10523448667449,1.46112349956397,0.693125653245918,0.876078048338896,2.28460394934132,0.950240142956846,273.440749370456,133026960,FALSE,FALSE
331502,2.23350639650839,5.35233785453665,5.49780518437562,54.6185806848535,1.59589332121679,2.11749582025979,0.852276059102959,1.59837672155275,0.403314354994496,0.436166853452322,6.91177045533706,31.5790279571036,0.007195205523897,0.73843456249804,0.001837788502786,0.019857352918235,-0.002279305438588,-0.002671247391026,-7.38896623412082E-05,2.53227847191042E-06,-0.000595981413338,-1.12758709177624E-06,-5.51666793620288E-05,-6.50423891682465E-06,0.006097602925844,22.7858020278346,0.001966860874794,-0.848454251756605,0.000227446831828,0.001305493742052,6.24950297429053E-05,6.74609802670801E-05,-0.000181922593733,0.001207297287661,1.07987693460579,1.00173688971454,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,0.922625874686106,1.44841408951935,0.941193862187594,1.18256257758916,1.16294313799324,1.34433806183973,0.924344820619801,276.590633582638,133625061,FALSE,FALSE
339675,3.9485292036467,4.09414934977729,17.2604571816574,30.3824947872814,1.03500124833369,2.97865936628445,1.31206563168965,1.66480091168917,1.19464915938577,0.503239669419152,8.01407890147793,31.9938225702664,0.004936103164676,3.85774747857271,0.000558593777505,0.005315753221654,-0.001971725601978,-0.000874422894474,-6.63344591461208E-05,-1.41445124360506E-05,-0.000579085474057,-1.83599216150426E-06,-4.2432378708009E-05,-7.91119741363515E-06,0.009574663873152,2.58321380324546E-11,0.019774355840429,-1.57590363969435,0.000300139503944,0.001001492329846,-0.000241725434947,2.61105766369698E-05,6.07671562262625E-05,0.000918263521278,0.790801900415312,0.993708362546542,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,1.12747383480251,0.737728836404699,0.835126577123696,1.08206472517877,1.44956802583365,-0.02028634991975,1.00488511502205,277.206233586449,136886088,FALSE,FALSE
341326,11.0052052837436,2.71351381009307,21.9129601378735,44.7242727050475,1.01010557826411,3.47734590267203,1.66764190999,1.46915331272456,1.22496113084907,0.319522815571087,8.61523335762404,31.3192165495647,0.003812881766348,6.33428953417359,-0.000662286967256,0.015652182609451,-0.00252670425553,-0.002903293532379,-3.9025171463843E-05,-3.38913426757558E-06,-0.000554065826402,-2.22593135709763E-06,-3.83921208939831E-05,-6.74620357156693E-06,1.3789583852065E-06,5.79857998614152E-08,3.68581706344329E-06,-3915.78039705077,0.000210966100545,0.001419207906546,-0.000145164148876,-3.51539346856891E-06,-0.00010867073351,0.000648340974264,1.11004165522245,1.10320840586717,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,1.02164862962795,0.864811001919371,0.606789977328232,0.978700645074869,0.944008475571792,0.43282096107246,1.04632468498674,278.007887576618,137544837,FALSE,FALSE
341987,18.7146340214003,2.65811086343285,8.19588125672871,104.330685382002,2.33659848761632,1.99685332097066,0.872548481051794,0.684098329216897,2.06707879298888,0.573344695978979,10.2879098680497,36.9808043207487,-0.001038726653158,0.378276871495863,0.004586563721123,0.03925415959716,-0.004379069783789,-0.001172190265889,-8.17309520900087E-05,-2.0477225481878E-05,-0.000578379152737,-2.14504879973813E-06,-3.42879238305793E-05,-6.72728751082387E-06,0.004387095680087,4.37113457273108E-10,0.001424087913444,-1.85658742162485,0.000235305206869,0.001777758508368,-9.09019402567805E-05,0.000112358445808,-0.000317358519028,0.00178238477766,1.02103228305571,0.964623207995599,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,1.15194323658274,0.571798932117085,0.962385591354882,1.19769194543164,0.531726749288342,1.38410373152762,1.16924549950273,278.436353657701,137808576,FALSE,FALSE
342608,11.3223607534119,4.56976114378812,15.0117777145296,162.431391956084,1.27979379329716,2.5344261337103,0.167695484387942,0.879428327151921,1.35167158200034,0.396505938531585,7.02926595099855,31.7825650115935,0.003777799530546,4.14047616431011,0.00098162233448,0.029671346132053,-0.002693466075632,-0.000950915371013,-5.93172471891113E-05,-7.12524576044604E-06,-0.000534823663263,-3.54955277516989E-06,-4.90618638047372E-05,-6.50681847322311E-06,0.002366666294217,3.40439297049786E-18,0.00034200753438,-5.06879869216977,0.000210964708468,0.001398127238193,9.37154226989222E-05,0.000155981041169,0.000163504819511,1.06316503847158E-05,0.916998399962713,0.975363493056771,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,1.06772359261791,0.601464384533143,1.33891191859755,1.15186101816396,0.897364773909686,0.558991668907756,0.932780033947772,278.069257313454,138056355,FALSE,FALSE
345953,20.3668060627231,4.716943092096,17.5196915206563,31.8128334471846,1.51487742834459,1.99407063439458,1.43809087130408,1.42999244058856,2.16146795451257,0.467169697315407,9.13696618109882,32.4536818335204,0.004303378545334,1.23687185673575,0.002568541738911,0.028098515718938,-0.004666646400132,-0.003184091925686,-6.79541090269464E-05,7.57598333800716E-06,-0.000613961470446,-2.79311885891462E-06,-5.12178272172056E-05,-8.01097052118747E-06,0.026980640938466,3.15126591965625E-32,0.213414179717517,-1.41615092924765,0.000251970112351,0.001345486403498,-4.33995536653992E-05,0.000181756184848,-0.000288687190568,0.0018197441753,0.915424523151074,1.03947085484091,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,0.914253967367656,1.03484722869542,0.780350254524045,0.855847739262434,0.419432594692986,0.688336304686844,1.08315307854462,279.345429114918,139391010,FALSE,FALSE
346657,4.38479121703557,4.23940456473488,17.2349680859095,81.4302908664297,1.60399114318939,1.56845578340512,1.56879824723571,1.42908671624798,0.770972547738803,0.461685971166955,7.98332316455128,38.5273298792076,9.76558450921036E-05,0.613094405188697,0.003417642130337,0.015207191884146,-0.005113044931688,-0.0015765729555,-7.71693284106774E-05,-2.30085213496845E-05,-0.00049563499019,-2.18684253140305E-06,-4.28187191249419E-05,-4.99759062225802E-06,0.00075302611044,2.02265403160936E-06,1.35906723450915E-28,-7.22610283134205,0.000222813633316,0.000786316355058,-6.13287772720021E-05,0.000146125033269,-7.84188166250472E-05,0.001451484215103,0.972396009756135,0.966550682259033,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.06750698402947,1.05179970645509,1.36530232118536,0.979777000666378,0.844132948713057,0.649064495592801,1.00287085303111,274.733819936896,139671906,FALSE,FALSE
347398,3.96765023796395,5.33425953523619,27.314297771374,71.5135884982398,1.38102510806604,1.98353085164716,1.05561538550641,1.42010153668072,0.420871707123989,0.38080399441168,8.06858190681113,29.726736513115,0.0072674345325,1.67519395406932,0.002712962390355,0.039461893695033,-0.002570398279475,-0.004613805715406,-5.73450650786352E-05,-8.31693451579816E-06,-0.000459928733576,-2.07800817568383E-06,-4.67329442849165E-05,-6.14261059679425E-06,0.06987416586161,2.23465071718078E-43,0.349163271211703,-0.800950883824319,0.000289336391772,0.001855097657775,-7.06151682325339E-05,0.000175504386047,-4.88440739466977E-05,0.001121535316614,1.1018614953491,1.04531337794035,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.0003508652575,1.78769768430534,0.899721421577991,1.17023196874288,0.913954064932048,0.359242193332315,1.00845463728456,276.125184737615,139967565,FALSE,FALSE
